epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.22783002257347107,4.287036895751953,1e-04,0.13111327588558197,5.64202356338501
1,0.24186694622039795,3.515377998352051,1e-04,0.2825693190097809,3.184230327606201
2,0.2510623335838318,2.984299659729004,1e-04,0.297478049993515,2.6866626739501953
3,0.25649598240852356,2.562157154083252,1e-04,0.28131532669067383,2.4470691680908203
4,0.27220481634140015,2.2579758167266846,1e-04,0.3483349680900574,2.0575664043426514
5,0.29599443078041077,2.041154623031616,1e-04,0.38915982842445374,1.8476794958114624
6,0.3254615068435669,1.8843821287155151,1e-04,0.4376480281352997,1.6650358438491821
7,0.3572622835636139,1.7530540227890015,1e-04,0.44336074590682983,1.5622144937515259
8,0.39738768339157104,1.6346441507339478,1e-04,0.48153823614120483,1.4595879316329956
9,0.4285963177680969,1.5505579710006714,1e-04,0.5229204297065735,1.3606834411621094
10,0.4533611834049225,1.481048345565796,1e-04,0.5361571907997131,1.3005715608596802
11,0.468199223279953,1.4402482509613037,1e-04,0.5374111533164978,1.276250958442688
12,0.48000696301460266,1.4070940017700195,1e-04,0.5499512553215027,1.2491936683654785
13,0.49076977372169495,1.376493215560913,1e-04,0.5542705655097961,1.2439463138580322
14,0.49975618720054626,1.3518996238708496,1e-04,0.5708513259887695,1.2024368047714233
15,0.5146638751029968,1.3213881254196167,1e-04,0.5829733610153198,1.164584994316101
16,0.5174852013587952,1.3157652616500854,1e-04,0.5686219930648804,1.1957608461380005
17,0.5239986181259155,1.2990574836730957,1e-04,0.5928661227226257,1.1384201049804688
18,0.522988498210907,1.291479229927063,1e-04,0.5829733610153198,1.1581178903579712
19,0.5316962599754333,1.2703883647918701,1e-04,0.5895220637321472,1.1365935802459717
20,0.5391849279403687,1.263962745666504,1e-04,0.564441978931427,1.196889042854309
21,0.542807400226593,1.25164794921875,1e-04,0.5757279992103577,1.1745401620864868
22,0.5450365543365479,1.24411141872406,1e-04,0.5811620354652405,1.149632453918457
23,0.5478578805923462,1.2346179485321045,1e-04,0.5938414335250854,1.1218674182891846
24,0.5518286228179932,1.2315250635147095,1e-04,0.5991361141204834,1.1274642944335938
