epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.22978056967258453,4.29288387298584,1e-04,0.17946216464042664,5.662750720977783
1,0.24796238541603088,3.5238921642303467,1e-04,0.293576717376709,3.21746826171875
2,0.2511320114135742,3.018280506134033,1e-04,0.28828200697898865,2.75583553314209
3,0.2616509795188904,2.612246036529541,1e-04,0.28270864486694336,2.434368848800659
4,0.26506444811820984,2.314617872238159,1e-04,0.32729554176330566,2.132209062576294
5,0.28244513273239136,2.0947678089141846,1e-04,0.32882821559906006,1.9785441160202026
6,0.3027864992618561,1.9310941696166992,1e-04,0.40169987082481384,1.7209092378616333
7,0.33838382363319397,1.7957998514175415,1e-04,0.3840044438838959,2.02453875541687
8,0.38126087188720703,1.676181435585022,1e-04,0.46690818667411804,1.4696553945541382
9,0.41435039043426514,1.5786243677139282,1e-04,0.4716455340385437,1.447214961051941
10,0.44085684418678284,1.5068050622940063,1e-04,0.5105197429656982,1.324532389640808
11,0.4605015814304352,1.449790358543396,1e-04,0.5397798418998718,1.2536643743515015
12,0.47910135984420776,1.4098618030548096,1e-04,0.5205517411231995,1.276301383972168
13,0.48763495683670044,1.3773233890533447,1e-04,0.5525985956192017,1.2282538414001465
14,0.5,1.35121488571167,1e-04,0.5672286748886108,1.17733895778656
15,0.507244884967804,1.3298386335372925,1e-04,0.5555245876312256,1.2046393156051636
16,0.520794153213501,1.3135466575622559,1e-04,0.5663926601409912,1.1864784955978394
17,0.527655839920044,1.2886196374893188,1e-04,0.5733593702316284,1.1571348905563354
18,0.5315220952033997,1.2844734191894531,1e-04,0.5584505796432495,1.1900888681411743
19,0.535841166973114,1.2673343420028687,1e-04,0.5900794267654419,1.1284559965133667
20,0.5421804189682007,1.2565219402313232,1e-04,0.5836700797080994,1.1407753229141235
21,0.5485893487930298,1.2449575662612915,1e-04,0.5690400004386902,1.1943336725234985
22,0.5469174385070801,1.2384711503982544,1e-04,0.6097255349159241,1.0751993656158447
23,0.5507836937904358,1.2367708683013916,1e-04,0.6079141497612,1.0804802179336548
24,0.5547196269035339,1.2195669412612915,1e-04,0.5786540508270264,1.170231819152832
25,0.558829665184021,1.2139357328414917,1e-04,0.6151595115661621,1.0642485618591309
