epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2318079024553299,4.283297538757324,1e-04,0.1402139961719513,6.813927173614502
1,0.2514251172542572,3.475362539291382,1e-04,0.30004459619522095,3.126802682876587
2,0.2587178647518158,2.947481870651245,1e-04,0.30918413400650024,2.707409143447876
3,0.26741185784339905,2.547743320465088,1e-04,0.3178778290748596,2.2998054027557373
4,0.2820929288864136,2.2611887454986572,1e-04,0.3245653212070465,2.0953831672668457
5,0.2991943061351776,2.0591046810150146,1e-04,0.3851983845233917,1.8326141834259033
6,0.3290659487247467,1.903712272644043,1e-04,0.35399019718170166,1.8212933540344238
7,0.37253591418266296,1.75748872756958,1e-04,0.43713775277137756,1.6713322401046753
8,0.4082354009151459,1.6441911458969116,1e-04,0.47481051087379456,1.5002909898757935
9,0.4332346022129059,1.5654255151748657,1e-04,0.4848417341709137,1.4779877662658691
10,0.4537753462791443,1.505859136581421,1e-04,0.5236290693283081,1.3536262512207031
11,0.4739657938480377,1.457802653312683,1e-04,0.5454748272895813,1.2973730564117432
12,0.47931593656539917,1.4319654703140259,1e-04,0.5367810726165771,1.3170876502990723
13,0.4965446889400482,1.3956973552703857,1e-04,0.5492643713951111,1.2705698013305664
14,0.500493586063385,1.373942255973816,1e-04,0.5523852109909058,1.278120756149292
15,0.5076271295547485,1.358276128768921,1e-04,0.5423539876937866,1.261559247970581
16,0.5129454731941223,1.3408141136169434,1e-04,0.5931787490844727,1.1617109775543213
17,0.5246011018753052,1.3218460083007812,1e-04,0.575568437576294,1.203007459640503
18,0.529728353023529,1.3105292320251465,1e-04,0.5900579690933228,1.165141224861145
19,0.5326582193374634,1.2959749698638916,1e-04,0.5911725163459778,1.1596707105636597
20,0.5367026329040527,1.2886031866073608,1e-04,0.5668747425079346,1.2256494760513306
21,0.5403649806976318,1.2816158533096313,1e-04,0.5913954377174377,1.1693263053894043
22,0.5439317226409912,1.2701629400253296,1e-04,0.5728934407234192,1.2039971351623535
23,0.5489952564239502,1.2639210224151611,1e-04,0.6020954251289368,1.1308503150939941
24,0.5523390769958496,1.250020146369934,1e-04,0.5954079627990723,1.150333046913147
25,0.5508423447608948,1.249808669090271,1e-04,0.6098974347114563,1.1111171245574951
26,0.5519887804985046,1.246799349784851,1e-04,0.6098974347114563,1.1261144876480103
27,0.5610330700874329,1.2311203479766846,1e-04,0.6145786643028259,1.1289441585540771
28,0.5607783198356628,1.231028437614441,1e-04,0.6176995038986206,1.1201324462890625
29,0.5622113943099976,1.2251904010772705,1e-04,0.6065537333488464,1.1361597776412964
30,0.5633578300476074,1.2245681285858154,1e-04,0.6161391139030457,1.0995177030563354
31,0.5608101487159729,1.218247413635254,1e-04,0.612572431564331,1.1094715595245361
32,0.5681029558181763,1.2104488611221313,1e-04,0.6141328811645508,1.1035038232803345
33,0.5727205872535706,1.203993797302246,1e-04,0.62349534034729,1.0845446586608887
34,0.5700773596763611,1.2036017179489136,1e-04,0.6217119693756104,1.0923758745193481
35,0.5710964798927307,1.2013120651245117,1e-04,0.6223807334899902,1.0884593725204468
36,0.5698544383049011,1.2016229629516602,1e-04,0.6310744285583496,1.070756435394287
37,0.5733575224876404,1.1947352886199951,1e-04,0.6395452618598938,1.0618880987167358
38,0.580427348613739,1.1837453842163086,1e-04,0.6148015856742859,1.1075491905212402
39,0.5781025886535645,1.1898012161254883,1e-04,0.6353098750114441,1.0854917764663696
40,0.5837393999099731,1.1790525913238525,1e-04,0.624832808971405,1.0996339321136475
41,0.5782299637794495,1.1825226545333862,1e-04,0.6295140385627747,1.0795745849609375
42,0.5830069184303284,1.173213005065918,1e-04,0.6283994913101196,1.088876724243164
43,0.5839941501617432,1.1734843254089355,1e-04,0.6404368877410889,1.0506564378738403
44,0.5818604230880737,1.1738678216934204,1e-04,0.6344181895256042,1.074910044670105
45,0.5860959887504578,1.1646062135696411,1e-04,0.6257244944572449,1.0935882329940796
46,0.585013210773468,1.1663657426834106,1e-04,0.6415514945983887,1.0613067150115967
47,0.5862870812416077,1.1631724834442139,1e-04,0.611457884311676,1.117025375366211
48,0.5897901058197021,1.1550054550170898,1e-04,0.6335265040397644,1.0598725080490112
49,0.5915735363960266,1.1591980457305908,1e-04,0.6364244222640991,1.0630345344543457
50,0.6006496548652649,1.1282336711883545,2e-05,0.6453410387039185,1.035385012626648
51,0.6041845679283142,1.1090871095657349,2e-05,0.650245189666748,1.0325565338134766
52,0.6110633611679077,1.1027476787567139,2e-05,0.6489077210426331,1.021249771118164
53,0.6106493473052979,1.100394368171692,2e-05,0.6495764851570129,1.018023133277893
