epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2318715900182724,4.266168594360352,1e-04,0.1455639749765396,5.965757846832275
1,0.2514888048171997,3.4526448249816895,1e-04,0.3004904091358185,3.0929224491119385
2,0.2631126344203949,2.8906004428863525,1e-04,0.28666964173316956,2.6091854572296143
3,0.2761695384979248,2.4766957759857178,1e-04,0.3415068984031677,2.2475545406341553
4,0.2944173812866211,2.194180488586426,1e-04,0.3265715539455414,2.0638084411621094
5,0.31202828884124756,2.001051902770996,1e-04,0.368925541639328,1.853674054145813
6,0.35444730520248413,1.841606616973877,1e-04,0.4041462242603302,1.7134896516799927
7,0.3937772810459137,1.7035975456237793,1e-04,0.44939813017845154,1.6023730039596558
8,0.42635583877563477,1.6067370176315308,1e-04,0.4757021963596344,1.5101388692855835
9,0.44807490706443787,1.534926414489746,1e-04,0.5042353868484497,1.3908809423446655
10,0.4680105745792389,1.4858981370925903,1e-04,0.5292019844055176,1.3430750370025635
11,0.47861534357070923,1.4457978010177612,1e-04,0.5644226670265198,1.2582536935806274
12,0.490207314491272,1.4154486656188965,1e-04,0.5608559846878052,1.2619510889053345
13,0.5007802248001099,1.3918402194976807,1e-04,0.5650913715362549,1.2280452251434326
14,0.5062896013259888,1.3660728931427002,1e-04,0.5610789060592651,1.2458674907684326
15,0.5110028386116028,1.352351427078247,1e-04,0.5762372016906738,1.2084177732467651
16,0.5217349529266357,1.332040786743164,1e-04,0.5477039813995361,1.2651201486587524
17,0.5240597724914551,1.3241310119628906,1e-04,0.587160050868988,1.1727707386016846
18,0.5330085158348083,1.3039889335632324,1e-04,0.5780205130577087,1.1930159330368042
19,0.5362886786460876,1.2968244552612305,1e-04,0.600757896900177,1.1455497741699219
20,0.5371166467666626,1.284771203994751,1e-04,0.5987516641616821,1.13166081905365
21,0.540333092212677,1.2766036987304688,1e-04,0.5869371294975281,1.1725102663040161
22,0.5459380149841309,1.2694019079208374,1e-04,0.6036558151245117,1.121726393699646
23,0.5428489446640015,1.2658084630966187,1e-04,0.5978600382804871,1.134749412536621
24,0.5493455529212952,1.2562391757965088,1e-04,0.5867142081260681,1.1831504106521606
25,0.5531033873558044,1.2476171255111694,1e-04,0.600757896900177,1.132637619972229
26,0.5530078411102295,1.246045470237732,1e-04,0.6101203560829163,1.102584719657898
27,0.5555555820465088,1.2421422004699707,1e-04,0.6063308119773865,1.1292535066604614
28,0.5600777268409729,1.2271950244903564,1e-04,0.6219348907470703,1.0965396165847778
29,0.5586446523666382,1.2332642078399658,1e-04,0.6203745007514954,1.0998023748397827
30,0.5653641819953918,1.2157492637634277,1e-04,0.6041016578674316,1.122099757194519
31,0.5670520067214966,1.2183067798614502,1e-04,0.6065537333488464,1.1106244325637817
32,0.5674660205841064,1.209096908569336,1e-04,0.6179224252700806,1.0938382148742676
33,0.5692812204360962,1.2078046798706055,1e-04,0.6083370447158813,1.1137453317642212
34,0.570172905921936,1.2016040086746216,1e-04,0.6161391139030457,1.0900042057037354
35,0.5742173790931702,1.2002849578857422,1e-04,0.6134641170501709,1.1011862754821777
36,0.5759052038192749,1.1942342519760132,1e-04,0.6208203434944153,1.0851818323135376
37,0.5735804438591003,1.1943161487579346,1e-04,0.6161391139030457,1.0981273651123047
38,0.5790579915046692,1.1849956512451172,1e-04,0.6228265762329102,1.0806248188018799
39,0.5743765830993652,1.1911202669143677,1e-04,0.6299598813056946,1.0561861991882324
40,0.5805866122245789,1.1821972131729126,1e-04,0.6228265762329102,1.0705863237380981
41,0.5812553763389587,1.1814268827438354,1e-04,0.6168078184127808,1.0962274074554443
42,0.584408164024353,1.1751680374145508,1e-04,0.612795352935791,1.097546935081482
43,0.5817330479621887,1.1752047538757324,1e-04,0.6275078058242798,1.0738422870635986
44,0.5821788907051086,1.174794316291809,1e-04,0.6194828152656555,1.0899913311004639
45,0.5863507390022278,1.1700724363327026,1e-04,0.6272848844528198,1.0767720937728882
46,0.5985478162765503,1.1354411840438843,2e-05,0.6397681832313538,1.03917396068573
47,0.6016368865966797,1.1240928173065186,2e-05,0.6433348059654236,1.0245033502578735
48,0.6048852205276489,1.116791844367981,2e-05,0.6451181173324585,1.0243855714797974
49,0.6055858135223389,1.1155362129211426,2e-05,0.6440035700798035,1.0196844339370728
50,0.6063501238822937,1.1092479228973389,2e-05,0.6390994191169739,1.02476966381073
51,0.6061590313911438,1.1082665920257568,2e-05,0.6444494128227234,1.0158528089523315
52,0.610490083694458,1.0994466543197632,2e-05,0.6402140259742737,1.0242764949798584
53,0.6067004203796387,1.1002144813537598,2e-05,0.638430655002594,1.0319098234176636
54,0.6095983982086182,1.0966598987579346,2e-05,0.6406598091125488,1.0212383270263672
55,0.609980583190918,1.0909541845321655,2e-05,0.6497993469238281,1.0030041933059692
56,0.6135792136192322,1.089255928993225,2e-05,0.6402140259742737,1.0273098945617676
57,0.609534740447998,1.093483805656433,2e-05,0.6453410387039185,1.0199754238128662
58,0.6106811761856079,1.092180609703064,2e-05,0.6422202587127686,1.0225285291671753
59,0.6099487543106079,1.087397575378418,2e-05,0.6408827304840088,1.0248790979385376
60,0.6143434643745422,1.0832289457321167,2e-05,0.6475701928138733,1.022221565246582
61,0.6158084273338318,1.0804451704025269,2e-05,0.6462327241897583,1.014743447303772
62,0.6169548630714417,1.0743263959884644,4e-06,0.6495764851570129,1.0020384788513184
63,0.6172096133232117,1.0709049701690674,4e-06,0.6480160355567932,1.0051007270812988
64,0.6192796230316162,1.074406623840332,4e-06,0.649353563785553,0.9942900538444519
65,0.615203320980072,1.0732395648956299,4e-06,0.6524743437767029,0.9970129728317261
66,0.6228145360946655,1.0665884017944336,4e-06,0.6509139537811279,1.000552773475647
67,0.6183561086654663,1.07127845287323,4e-06,0.6497993469238281,1.001467227935791
68,0.6175917983055115,1.075337290763855,4e-06,0.650245189666748,1.0049912929534912
69,0.6209675073623657,1.068625569343567,4e-06,0.6540347933769226,0.9938718676567078
70,0.619884729385376,1.068129539489746,4e-06,0.650468111038208,0.9987711310386658
71,0.6196299195289612,1.0667885541915894,4e-06,0.650245189666748,0.9952902793884277
72,0.6179739236831665,1.0665786266326904,4e-06,0.6497993469238281,0.9947828054428101
73,0.6181331872940063,1.0676034688949585,4e-06,0.6520285606384277,0.9947819709777832
74,0.6173688769340515,1.0657639503479004,4e-06,0.650691032409668,1.0029237270355225
75,0.620043933391571,1.0607110261917114,4e-06,0.650245189666748,0.9950422048568726
76,0.6193433403968811,1.0626657009124756,8e-07,0.650691032409668,0.992264449596405
77,0.619438886642456,1.065901756286621,8e-07,0.6518056392669678,0.9934503436088562
78,0.6222731471061707,1.0597074031829834,8e-07,0.6522514224052429,0.991967499256134
79,0.6231967210769653,1.0611695051193237,8e-07,0.6515827178955078,0.9920222759246826
80,0.6227190494537354,1.0637199878692627,8e-07,0.6526972651481628,0.9918642044067383
