epoch,accuracy,loss,lr,val_accuracy,val_loss
42,0.6737373471260071,0.8928565979003906,2e-05,0.6738191246986389,0.8773659467697144
43,0.6784744262695312,0.8810820579528809,2e-05,0.668524444103241,0.8783559799194336
44,0.6748519539833069,0.8841501474380493,2e-05,0.6664344668388367,0.889707088470459
45,0.6780216097831726,0.8811481595039368,2e-05,0.6727044582366943,0.8769784569740295
46,0.6839080452919006,0.8666620254516602,4e-06,0.673261821269989,0.8692057728767395
47,0.6817833781242371,0.8701608180999756,4e-06,0.6763271689414978,0.8659873008728027
48,0.6828979253768921,0.8615452647209167,4e-06,0.6754911541938782,0.8681630492210388
49,0.6811563968658447,0.8667512536048889,4e-06,0.6760485172271729,0.8692494034767151
50,0.685231626033783,0.8644267916679382,4e-06,0.673540472984314,0.8701506853103638
51,0.6885405778884888,0.8550174832344055,4e-06,0.6745158433914185,0.8697035312652588
52,0.6838732361793518,0.8536663055419922,4e-06,0.6729831695556641,0.8701397180557251
53,0.6905956268310547,0.8542270660400391,4e-06,0.6745158433914185,0.8701949715614319
54,0.6892371773719788,0.8501641154289246,8e-07,0.6768844723701477,0.8699696660041809
55,0.6880877614021301,0.85384202003479,8e-07,0.6763271689414978,0.8707878589630127
56,0.6877743005752563,0.8511635065078735,8e-07,0.6760485172271729,0.8684107661247253
57,0.6848484873771667,0.8587785959243774,8e-07,0.6760485172271729,0.8684880137443542
58,0.6900383234024048,0.857389509677887,8e-07,0.6768844723701477,0.8681029081344604
59,0.6877394914627075,0.8605766296386719,8e-07,0.675909161567688,0.8686133623123169
60,0.6887147426605225,0.8577006459236145,1.6e-07,0.6757698059082031,0.8692705035209656
61,0.6877046227455139,0.857763946056366,1.6e-07,0.6766058206558228,0.8687005043029785
62,0.6840125322341919,0.860784649848938,1.6e-07,0.6770238280296326,0.868575394153595
63,0.6917450428009033,0.8469684720039368,1.6e-07,0.6764664649963379,0.8691973090171814
64,0.6861720681190491,0.855143666267395,1.6e-07,0.6770238280296326,0.8680171966552734
65,0.6893068552017212,0.8548622727394104,1.6e-07,0.6767451763153076,0.8688949346542358
66,0.6912922263145447,0.8509484529495239,3.2e-08,0.6768844723701477,0.868818998336792
67,0.6867990493774414,0.8519868850708008,3.2e-08,0.6767451763153076,0.8684977293014526
68,0.6875653266906738,0.8556221723556519,3.2e-08,0.6767451763153076,0.8700330853462219
69,0.6912922263145447,0.848167359828949,3.2e-08,0.675630509853363,0.8698453903198242
70,0.6917450428009033,0.8491084575653076,3.2e-08,0.6761878132820129,0.868632972240448
71,0.6886798739433289,0.8550775647163391,3.2e-08,0.6766058206558228,0.8685868978500366
72,0.6886102557182312,0.8499004244804382,6.3999996e-09,0.6764664649963379,0.8688085079193115
73,0.6889585256576538,0.8513495922088623,6.3999996e-09,0.6768844723701477,0.8687522411346436
74,0.6857192516326904,0.8602277636528015,6.3999996e-09,0.6764664649963379,0.8692458868026733
75,0.6851619482040405,0.8599011898040771,6.3999996e-09,0.6766058206558228,0.8693490028381348
76,0.6903866529464722,0.8522999882698059,6.3999996e-09,0.6766058206558228,0.8684492111206055
77,0.6887147426605225,0.8562334775924683,6.3999996e-09,0.6766058206558228,0.8688041567802429
78,0.6891326904296875,0.8519231081008911,1.2799999e-09,0.6766058206558228,0.8694185018539429
79,0.6870777010917664,0.8581024408340454,1.2799999e-09,0.675630509853363,0.8695970773696899
80,0.6875653266906738,0.854088544845581,1.2799999e-09,0.6766058206558228,0.8684452772140503
81,0.6871821880340576,0.8541694283485413,1.2799999e-09,0.6766058206558228,0.8679933547973633
82,0.6874956488609314,0.8507483005523682,1.2799999e-09,0.6761878132820129,0.8683724999427795
83,0.6880180835723877,0.8542645573616028,1.2799999e-09,0.6763271689414978,0.8686272501945496
84,0.6898641586303711,0.8542076945304871,2.5599997e-10,0.6766058206558228,0.8683470487594604
85,0.6884012818336487,0.8529606461524963,2.5599997e-10,0.6770238280296326,0.8685712218284607
86,0.6887844204902649,0.8536041378974915,2.5599997e-10,0.6770238280296326,0.8682849407196045
87,0.6880529522895813,0.8552538156509399,2.5599997e-10,0.6752125024795532,0.8694916367530823
88,0.6888540387153625,0.8545007109642029,2.5599997e-10,0.6763271689414978,0.8687984943389893
89,0.6865552067756653,0.8583389520645142,2.5599997e-10,0.6766058206558228,0.868834376335144
90,0.6906304359436035,0.8479146957397461,5.1199996e-11,0.6767451763153076,0.8686163425445557
91,0.688923716545105,0.8467809557914734,5.1199996e-11,0.6753517985343933,0.8691484928131104
92,0.6866945028305054,0.8549618721008301,5.1199996e-11,0.6764664649963379,0.8697033524513245
93,0.6857889294624329,0.8522469997406006,5.1199996e-11,0.6760485172271729,0.869381844997406
94,0.6895506978034973,0.8458870053291321,5.1199996e-11,0.6760485172271729,0.8686108589172363
95,0.6905607581138611,0.8505902886390686,5.1199996e-11,0.6760485172271729,0.8693445324897766
96,0.6851619482040405,0.8558139204978943,1.0239999e-11,0.6768844723701477,0.8684889674186707
97,0.688923716545105,0.8539220094680786,1.0239999e-11,0.6766058206558228,0.868468165397644
98,0.6887844204902649,0.8535838723182678,1.0239999e-11,0.675909161567688,0.8688850402832031
99,0.6857889294624329,0.8603852987289429,1.0239999e-11,0.6763271689414978,0.8692806959152222
