epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.1838383823633194,2.176410436630249,1e-04,0.24118712544441223,1.7572473287582397
1,0.21354928612709045,1.9022449254989624,1e-04,0.2648738920688629,1.7508513927459717
2,0.24392198026180267,1.8028961420059204,1e-04,0.32325485348701477,1.6252003908157349
3,0.27422499656677246,1.7398898601531982,1e-04,0.31796014308929443,1.6295775175094604
4,0.3092650771141052,1.6829264163970947,1e-04,0.4128465950489044,1.4721832275390625
5,0.3371647596359253,1.6168311834335327,1e-04,0.4361153542995453,1.4029035568237305
6,0.3784395754337311,1.5395641326904297,1e-04,0.47443220019340515,1.3136504888534546
7,0.4014629125595093,1.4858133792877197,1e-04,0.4871115982532501,1.2777444124221802
8,0.43611982464790344,1.4300178289413452,1e-04,0.44336074590682983,1.3776721954345703
9,0.45583420991897583,1.3803560733795166,1e-04,0.5251497626304626,1.2085148096084595
10,0.47868338227272034,1.336016297340393,1e-04,0.5225024223327637,1.1971163749694824
11,0.4930337965488434,1.296693205833435,1e-04,0.5172077417373657,1.2573795318603516
12,0.5127133131027222,1.2675790786743164,1e-04,0.5583112835884094,1.1215641498565674
13,0.5223963856697083,1.2441856861114502,1e-04,0.55705726146698,1.1319822072982788
14,0.5342737436294556,1.2197649478912354,1e-04,0.556778609752655,1.1364723443984985
15,0.5445489287376404,1.18532133102417,1e-04,0.5340671539306641,1.1920928955078125
16,0.5531173944473267,1.1736366748809814,1e-04,0.5967674255371094,1.0272878408432007
17,0.5646116137504578,1.1549508571624756,1e-04,0.5995541214942932,1.013073205947876
18,0.5693486332893372,1.1428290605545044,1e-04,0.5743346810340881,1.0726834535598755
19,0.5711598992347717,1.1330379247665405,1e-04,0.5534346103668213,1.2210780382156372
20,0.5807384252548218,1.1127910614013672,1e-04,0.6171101927757263,0.9828419089317322
21,0.581539511680603,1.1071711778640747,1e-04,0.604988157749176,1.020015835762024
22,0.5887495875358582,1.0904656648635864,1e-04,0.5856207609176636,1.0616815090179443
23,0.598641574382782,1.0789287090301514,1e-04,0.6154382228851318,0.9764745235443115
24,0.5998258590698242,1.0643949508666992,1e-04,0.6212902069091797,0.9718369245529175
25,0.6050853133201599,1.0625126361846924,1e-04,0.5916121006011963,1.0936325788497925
26,0.6027168035507202,1.0510423183441162,1e-04,0.6218475699424744,0.9638886451721191
27,0.6104145050048828,1.0410873889923096,1e-04,0.6484603881835938,0.9154132604598999
28,0.6120863556861877,1.0400465726852417,1e-04,0.6283962726593018,0.9631653428077698
29,0.6160570979118347,1.0295642614364624,1e-04,0.615020215511322,0.9963628053665161
